54,US-2012-DW1348055-41000,2012-04-01,N,2024-03-16 16:44:15
55,US-2012-DW1348055-41000,2012-04-01,N,2024-03-16 16:44:15
56,MX-2014-DS1303036-41790,2014-05-31,N,2024-03-16 16:44:15
57,MX-2014-DS1303036-41790,2014-05-31,N,2024-03-16 16:44:15
58,MX-2012-JM1558082-41045,2012-05-16,N,2024-03-16 16:44:15
59,US-2012-PW1924098-41144,2012-08-23,N,2024-03-16 16:44:15
60,MX-2014-DS1303018-41923,2014-10-11,N,2024-03-16 16:44:15
61,MX-2012-CC1222082-41202,2012-10-20,N,2024-03-16 16:44:15
62,MX-2015-MG1820518-42140,2015-05-16,N,2024-03-16 16:44:15
63,US-2013-LC1688555-41512,2013-08-26,N,2024-03-16 16:44:15
64,MX-2015-BT1153082-42077,2015-03-14,N,2024-03-16 16:44:15
65,MX-2015-BT1153082-42077,2015-03-14,N,2024-03-16 16:44:15
66,US-2013-RK1930055-41583,2013-11-05,N,2024-03-16 16:44:15
67,MX-2012-PB1921031-41059,2012-05-30,N,2024-03-16 16:44:15
68,MX-2012-PB1921031-41059,2012-05-30,N,2024-03-16 16:44:15
69,MX-2014-BM1114028-41843,2014-07-23,N,2024-03-16 16:44:15
70,MX-2014-BM1114028-41843,2014-07-23,N,2024-03-16 16:44:15
71,US-2015-TZ2144518-42259,2015-09-12,Y,2024-03-16 16:44:15
72,US-2012-GZ1447036-40963,2012-02-24,N,2024-03-16 16:44:15
73,MX-2013-FM1421582-41321,2013-02-16,N,2024-03-16 16:44:15
74,MX-2013-FM1421582-41321,2013-02-16,N,2024-03-16 16:44:15
75,MX-2013-FM1421582-41321,2013-02-16,N,2024-03-16 16:44:15
76,MX-2013-FM1421582-41321,2013-02-16,N,2024-03-16 16:44:15
77,US-2015-LR16915101-42180,2015-06-25,N,2024-03-16 16:44:15
78,US-2015-LR16915101-42180,2015-06-25,N,2024-03-16 16:44:15
79,US-2015-LR16915101-42180,2015-06-25,N,2024-03-16 16:44:15
80,US-2012-KT1646598-41072,2012-06-12,N,2024-03-16 16:44:15
81,US-2012-KT1646598-41072,2012-06-12,N,2024-03-16 16:44:15
82,US-2012-KT1646598-41072,2012-06-12,N,2024-03-16 16:44:15
83,US-2012-KT1646598-41072,2012-06-12,N,2024-03-16 16:44:15
84,MX-2014-MW1822082-41815,2014-06-25,N,2024-03-16 16:44:15
85,MX-2014-MW1822082-41815,2014-06-25,N,2024-03-16 16:44:15
86,MX-2015-CS1235582-42026,2015-01-22,N,2024-03-16 16:44:15
87,MX-2015-PS1876082-42173,2015-06-18,N,2024-03-16 16:44:15
88,MX-2015-PS1876082-42173,2015-06-18,N,2024-03-16 16:44:15
89,MX-2013-SC2084582-41636,2013-12-28,N,2024-03-16 16:44:15
90,MX-2013-SC2084582-41636,2013-12-28,N,2024-03-16 16:44:15
91,MX-2013-SC2084582-41636,2013-12-28,N,2024-03-16 16:44:15
92,MX-2013-SC2084582-41636,2013-12-28,N,2024-03-16 16:44:15
93,MX-2014-AJ1078082-41752,2014-04-23,N,2024-03-16 16:44:15
94,MX-2014-AJ1078082-41752,2014-04-23,N,2024-03-16 16:44:15
95,MX-2014-AJ1078082-41752,2014-04-23,N,2024-03-16 16:44:15
96,MX-2012-KT1646518-41017,2012-04-18,Y,2024-03-16 16:44:15
97,MX-2012-KT1646518-41017,2012-04-18,Y,2024-03-16 16:44:15
98,MX-2012-AH1007593-41202,2012-10-20,N,2024-03-16 16:44:15
99,US-2014-NW1840036-41859,2014-08-08,N,2024-03-16 16:44:15
100,US-2014-NW1840036-41859,2014-08-08,N,2024-03-16 16:44:15
101,MX-2014-JL1585051-41986,2014-12-13,N,2024-03-16 16:44:15
102,MX-2014-CG1204031-41977,2014-12-04,Y,2024-03-16 16:44:15
103,US-2014-TB2140082-41947,2014-11-04,N,2024-03-16 16:44:15
104,US-2014-TB2140082-41947,2014-11-04,N,2024-03-16 16:44:15
105,MX-2014-PB1915082-41973,2014-11-30,N,2024-03-16 16:44:15
106,MX-2013-MD1735082-41557,2013-10-10,N,2024-03-16 16:44:15
107,US-2012-HD1478536-41178,2012-09-26,N,2024-03-16 16:44:15
108,US-2015-TT212655-42163,2015-06-08,N,2024-03-16 16:44:15
109,US-2015-TT212655-42163,2015-06-08,N,2024-03-16 16:44:15
110,MX-2014-RS1942082-41886,2014-09-04,N,2024-03-16 16:44:15
111,MX-2015-SC2068082-42231,2015-08-15,Y,2024-03-16 16:44:15
112,MX-2013-EM1420051-41586,2013-11-08,N,2024-03-16 16:44:15
113,US-2014-SW202755-41898,2014-09-16,N,2024-03-16 16:44:15
114,US-2014-SW202755-41898,2014-09-16,N,2024-03-16 16:44:15
115,US-2014-SW202755-41898,2014-09-16,N,2024-03-16 16:44:15
116,MX-2015-TS2108536-42059,2015-02-24,N,2024-03-16 16:44:15
117,MX-2015-SS2041018-42336,2015-11-28,N,2024-03-16 16:44:15
118,MX-2014-AG1033028-41865,2014-08-14,N,2024-03-16 16:44:15
119,MX-2014-AG1033028-41865,2014-08-14,N,2024-03-16 16:44:15
120,MX-2014-AG1033028-41865,2014-08-14,N,2024-03-16 16:44:15
121,US-2013-NP1868555-41347,2013-03-14,N,2024-03-16 16:44:15
122,US-2013-PO19195143-41352,2013-03-19,N,2024-03-16 16:44:15
123,US-2012-PB1915054-41271,2012-12-28,N,2024-03-16 16:44:15
124,US-2012-PB1915054-41271,2012-12-28,N,2024-03-16 16:44:15
125,MX-2015-JL1513018-42159,2015-06-04,N,2024-03-16 16:44:15
126,MX-2015-JL1513018-42159,2015-06-04,N,2024-03-16 16:44:15
127,MX-2015-JL1513018-42159,2015-06-04,N,2024-03-16 16:44:15
128,MX-2015-JL1513018-42159,2015-06-04,N,2024-03-16 16:44:15
129,MX-2015-JL1513018-42159,2015-06-04,N,2024-03-16 16:44:15
130,MX-2012-BT1130531-40912,2012-01-04,N,2024-03-16 16:44:15
131,MX-2015-DR1288082-42363,2015-12-25,N,2024-03-16 16:44:15
132,US-2014-LP1708082-41957,2014-11-14,N,2024-03-16 16:44:15
133,US-2015-TT2146036-42276,2015-09-29,N,2024-03-16 16:44:15
134,US-2015-TT2146036-42276,2015-09-29,N,2024-03-16 16:44:15
135,MX-2015-FW143955-42306,2015-10-29,N,2024-03-16 16:44:15
136,MX-2015-FW143955-42306,2015-10-29,N,2024-03-16 16:44:15
137,MX-2015-FW143955-42306,2015-10-29,N,2024-03-16 16:44:15
138,US-2013-BM1114098-41343,2013-03-10,N,2024-03-16 16:44:15
139,MX-2012-SC2002082-41051,2012-05-22,N,2024-03-16 16:44:15
140,MX-2014-MO1750018-41927,2014-10-15,N,2024-03-16 16:44:15
141,MX-2014-MO1750018-41927,2014-10-15,N,2024-03-16 16:44:15
142,MX-2013-KD1661582-41400,2013-05-06,N,2024-03-16 16:44:15
143,MX-2013-KD1661582-41400,2013-05-06,N,2024-03-16 16:44:15
144,MX-2013-KD1661582-41400,2013-05-06,N,2024-03-16 16:44:15
145,MX-2012-EM1381036-41067,2012-06-07,N,2024-03-16 16:44:15
146,MX-2012-EM1381036-41067,2012-06-07,N,2024-03-16 16:44:15
147,US-2013-BH1171055-41476,2013-07-21,N,2024-03-16 16:44:15
148,US-2013-BH1171055-41476,2013-07-21,N,2024-03-16 16:44:15
149,US-2013-BH1171055-41476,2013-07-21,N,2024-03-16 16:44:15
150,US-2013-BH1171055-41476,2013-07-21,N,2024-03-16 16:44:15
151,MX-2014-BE1133531-41931,2014-10-19,N,2024-03-16 16:44:15
152,MX-2014-BE1133531-41931,2014-10-19,N,2024-03-16 16:44:15
153,MX-2014-BE1133531-41931,2014-10-19,N,2024-03-16 16:44:15
154,US-2013-LW1699036-41461,2013-07-06,N,2024-03-16 16:44:15
155,MX-2012-HE1480018-41103,2012-07-13,N,2024-03-16 16:44:15
156,MX-2013-LS1723093-41586,2013-11-08,N,2024-03-16 16:44:15
157,MX-2013-LS1723093-41586,2013-11-08,N,2024-03-16 16:44:15
158,MX-2013-ST2053082-41581,2013-11-03,N,2024-03-16 16:44:15
159,MX-2013-ST2053082-41581,2013-11-03,N,2024-03-16 16:44:15
160,MX-2015-GP1474031-42356,2015-12-18,N,2024-03-16 16:44:15
161,MX-2015-GP1474031-42356,2015-12-18,N,2024-03-16 16:44:15
162,MX-2013-TC2153531-41466,2013-07-11,N,2024-03-16 16:44:15
163,MX-2013-TC2153531-41466,2013-07-11,N,2024-03-16 16:44:15
164,US-2015-TZ21580143-42209,2015-07-24,N,2024-03-16 16:44:15
165,MX-2013-AR1034582-41601,2013-11-23,N,2024-03-16 16:44:15
166,MX-2013-SL2015539-41486,2013-07-31,N,2024-03-16 16:44:15
167,MX-2013-SL2015539-41486,2013-07-31,N,2024-03-16 16:44:15
168,MX-2014-DJ1363036-41963,2014-11-20,N,2024-03-16 16:44:15
169,US-2014-YS218805-41999,2014-12-26,N,2024-03-16 16:44:15
170,MX-2014-BW1120082-41979,2014-12-06,N,2024-03-16 16:44:15
171,MX-2012-EB1417093-41110,2012-07-20,N,2024-03-16 16:44:15
172,MX-2014-MO1750082-41720,2014-03-22,N,2024-03-16 16:44:15
173,MX-2014-MO1750082-41720,2014-03-22,N,2024-03-16 16:44:15
174,MX-2014-MO1750082-41720,2014-03-22,N,2024-03-16 16:44:15
175,MX-2014-MO1750082-41720,2014-03-22,N,2024-03-16 16:44:15
176,MX-2014-JS1568539-41961,2014-11-18,N,2024-03-16 16:44:15
177,MX-2014-JS1568539-41961,2014-11-18,N,2024-03-16 16:44:15
178,MX-2014-JS1568539-41961,2014-11-18,N,2024-03-16 16:44:15
179,MX-2014-TB2117531-41814,2014-06-24,N,2024-03-16 16:44:15
180,MX-2014-TB2117531-41814,2014-06-24,N,2024-03-16 16:44:15
181,MX-2014-TB2117531-41814,2014-06-24,N,2024-03-16 16:44:15
182,MX-2014-TB2117531-41814,2014-06-24,N,2024-03-16 16:44:15
183,MX-2014-TB2117531-41814,2014-06-24,N,2024-03-16 16:44:15
184,US-2013-VW2177554-41590,2013-11-12,N,2024-03-16 16:44:15
185,MX-2015-HF1499536-42293,2015-10-16,N,2024-03-16 16:44:15
186,MX-2014-CR1273028-41993,2014-12-20,N,2024-03-16 16:44:15
187,MX-2014-CR1273028-41993,2014-12-20,N,2024-03-16 16:44:15
188,MX-2014-CR1273028-41993,2014-12-20,N,2024-03-16 16:44:15
189,MX-2014-CR1273028-41993,2014-12-20,N,2024-03-16 16:44:15
190,MX-2014-CR1273028-41993,2014-12-20,N,2024-03-16 16:44:15
191,MX-2014-CR1273028-41993,2014-12-20,N,2024-03-16 16:44:15
192,MX-2014-CR1273028-41993,2014-12-20,N,2024-03-16 16:44:15
193,MX-2015-CM1244582-42327,2015-11-19,N,2024-03-16 16:44:15
194,MX-2013-BT1148528-41319,2013-02-14,N,2024-03-16 16:44:15
195,US-2013-ML1804098-41479,2013-07-24,N,2024-03-16 16:44:15
196,MX-2015-RW1963082-42187,2015-07-02,N,2024-03-16 16:44:15
197,US-2012-TB2135598-41241,2012-11-28,N,2024-03-16 16:44:15
198,US-2012-TB2135598-41241,2012-11-28,N,2024-03-16 16:44:15
199,US-2014-RS1987036-41958,2014-11-15,N,2024-03-16 16:44:15
200,US-2014-RS1987036-41958,2014-11-15,N,2024-03-16 16:44:15
201,US-2014-RS1987036-41958,2014-11-15,N,2024-03-16 16:44:15
202,US-2014-RS1987036-41958,2014-11-15,N,2024-03-16 16:44:15
203,MX-2015-CS1249082-42286,2015-10-09,N,2024-03-16 16:44:15
204,MX-2015-FP1432082-42340,2015-12-02,N,2024-03-16 16:44:15
205,MX-2014-EB14170143-41901,2014-09-19,N,2024-03-16 16:44:15
206,MX-2014-EB14170143-41901,2014-09-19,N,2024-03-16 16:44:15
207,MX-2014-EB14170143-41901,2014-09-19,N,2024-03-16 16:44:15
208,US-2015-MW182205-42095,2015-04-01,N,2024-03-16 16:44:15
209,US-2015-MW182205-42095,2015-04-01,N,2024-03-16 16:44:15
210,US-2015-MW182205-42095,2015-04-01,N,2024-03-16 16:44:15
211,US-2015-MW182205-42095,2015-04-01,N,2024-03-16 16:44:15
212,US-2015-MW182205-42095,2015-04-01,N,2024-03-16 16:44:15
213,US-2015-MW182205-42095,2015-04-01,N,2024-03-16 16:44:15
214,US-2012-CS1195036-41075,2012-06-15,N,2024-03-16 16:44:15
215,MX-2015-DO1343518-42305,2015-10-28,N,2024-03-16 16:44:15
216,US-2012-RR1952536-41270,2012-12-27,N,2024-03-16 16:44:15
217,US-2012-RR1952536-41270,2012-12-27,N,2024-03-16 16:44:15
218,US-2012-RR1952536-41270,2012-12-27,N,2024-03-16 16:44:15
219,US-2012-RR1952536-41270,2012-12-27,N,2024-03-16 16:44:15
220,US-2012-RR1952536-41270,2012-12-27,N,2024-03-16 16:44:15
221,MX-2013-MH1762082-41612,2013-12-04,N,2024-03-16 16:44:15
222,MX-2013-MH1762082-41612,2013-12-04,N,2024-03-16 16:44:15
223,MX-2013-MH1762082-41612,2013-12-04,N,2024-03-16 16:44:15
224,MX-2013-MH1762082-41612,2013-12-04,N,2024-03-16 16:44:15
225,MX-2013-MH1762082-41612,2013-12-04,N,2024-03-16 16:44:15
226,MX-2013-MH1762082-41612,2013-12-04,N,2024-03-16 16:44:15
227,MX-2012-AG1030082-41250,2012-12-07,N,2024-03-16 16:44:15
228,MX-2015-BM1114039-42361,2015-12-23,N,2024-03-16 16:44:15
229,MX-2015-CL1270093-42284,2015-10-07,N,2024-03-16 16:44:15
230,MX-2015-RK1930082-42206,2015-07-21,N,2024-03-16 16:44:15
231,MX-2015-RK1930082-42206,2015-07-21,N,2024-03-16 16:44:15
232,MX-2015-RK1930082-42206,2015-07-21,N,2024-03-16 16:44:15
233,MX-2015-RK1930082-42206,2015-07-21,N,2024-03-16 16:44:15
234,MX-2015-RK1930082-42206,2015-07-21,N,2024-03-16 16:44:15
235,MX-2014-MG1814539-41787,2014-05-28,N,2024-03-16 16:44:15
236,MX-2014-MG1814539-41787,2014-05-28,N,2024-03-16 16:44:15
237,MX-2015-KD1649593-42131,2015-05-07,N,2024-03-16 16:44:15
238,MX-2013-LS1724582-41531,2013-09-14,N,2024-03-16 16:44:15
239,MX-2014-AS1009082-41732,2014-04-03,N,2024-03-16 16:44:15
240,MX-2014-AS1009082-41732,2014-04-03,N,2024-03-16 16:44:15
241,MX-2012-AH1019531-40965,2012-02-26,N,2024-03-16 16:44:15
242,MX-2012-AH1019531-40965,2012-02-26,N,2024-03-16 16:44:15
243,MX-2012-AH1019531-40965,2012-02-26,N,2024-03-16 16:44:15
244,MX-2012-AH1019531-40965,2012-02-26,N,2024-03-16 16:44:15
245,MX-2015-GB1453039-42075,2015-03-12,N,2024-03-16 16:44:15
246,MX-2015-GB1453039-42075,2015-03-12,N,2024-03-16 16:44:15
247,MX-2012-AC1042031-41136,2012-08-15,N,2024-03-16 16:44:15
248,MX-2012-AC1042031-41136,2012-08-15,N,2024-03-16 16:44:15
249,MX-2015-TT2126539-42318,2015-11-10,N,2024-03-16 16:44:15
250,MX-2015-TT2126539-42318,2015-11-10,N,2024-03-16 16:44:15
251,MX-2013-PT1909082-41418,2013-05-24,N,2024-03-16 16:44:15
252,US-2014-SC208455-41669,2014-01-30,N,2024-03-16 16:44:15
253,US-2014-SC208455-41669,2014-01-30,N,2024-03-16 16:44:15
254,US-2014-SC208455-41669,2014-01-30,N,2024-03-16 16:44:15
255,MX-2015-LW1699031-42273,2015-09-26,N,2024-03-16 16:44:15
256,MX-2013-LB1673582-41489,2013-08-03,N,2024-03-16 16:44:15
257,MX-2013-LB1673582-41489,2013-08-03,N,2024-03-16 16:44:15
258,MX-2013-RK1930018-41416,2013-05-22,N,2024-03-16 16:44:15
259,MX-2012-SZ2003582-41080,2012-06-20,N,2024-03-16 16:44:15
260,MX-2012-SZ2003582-41080,2012-06-20,N,2024-03-16 16:44:15
261,MX-2012-SZ2003582-41080,2012-06-20,N,2024-03-16 16:44:15
262,MX-2013-AB1010582-41596,2013-11-18,N,2024-03-16 16:44:15
263,MX-2014-KF1628526-41824,2014-07-04,N,2024-03-16 16:44:15
264,US-2014-AH10585143-41943,2014-10-31,N,2024-03-16 16:44:15
265,US-2014-PO1885082-41863,2014-08-12,N,2024-03-16 16:44:15
266,MX-2013-EH1399051-41559,2013-10-12,N,2024-03-16 16:44:15
267,MX-2013-EJ1372082-41628,2013-12-20,N,2024-03-16 16:44:15
268,MX-2015-DJ1351018-42206,2015-07-21,N,2024-03-16 16:44:15
269,MX-2015-DJ1351018-42206,2015-07-21,N,2024-03-16 16:44:15
270,MX-2015-DJ1351018-42206,2015-07-21,N,2024-03-16 16:44:15
271,US-2015-KM167205-42096,2015-04-02,N,2024-03-16 16:44:15
272,US-2015-KM167205-42096,2015-04-02,N,2024-03-16 16:44:15
273,MX-2015-BB1154582-42329,2015-11-21,N,2024-03-16 16:44:15
274,US-2015-MN1793555-42250,2015-09-03,N,2024-03-16 16:44:15
275,US-2015-MN1793555-42250,2015-09-03,N,2024-03-16 16:44:15
276,US-2012-VG2179054-41019,2012-04-20,N,2024-03-16 16:44:15
277,MX-2014-AG1076539-41887,2014-09-05,Y,2024-03-16 16:44:15
278,MX-2014-AG1076539-41887,2014-09-05,Y,2024-03-16 16:44:15
279,MX-2012-LS1697518-41188,2012-10-06,N,2024-03-16 16:44:15
280,MX-2013-CL1189018-41459,2013-07-04,N,2024-03-16 16:44:15
281,US-2015-KB1640518-42328,2015-11-20,N,2024-03-16 16:44:15
282,MX-2015-DH1367539-42260,2015-09-13,N,2024-03-16 16:44:15
283,MX-2013-AP1091531-41604,2013-11-26,N,2024-03-16 16:44:15
284,US-2015-SB2029018-42111,2015-04-17,N,2024-03-16 16:44:15
285,MX-2014-DW1354082-41660,2014-01-21,N,2024-03-16 16:44:15
286,MX-2014-DW1354082-41660,2014-01-21,N,2024-03-16 16:44:15
287,MX-2014-DW1354082-41660,2014-01-21,N,2024-03-16 16:44:15
288,MX-2014-DW1354082-41660,2014-01-21,N,2024-03-16 16:44:15
289,US-2012-RP19390143-40937,2012-01-29,N,2024-03-16 16:44:15
290,MX-2014-PK1907539-41721,2014-03-23,N,2024-03-16 16:44:15
291,MX-2014-PK1907539-41721,2014-03-23,N,2024-03-16 16:44:15
292,MX-2014-MP179655-41740,2014-04-11,N,2024-03-16 16:44:15
293,MX-2014-DN1369018-41688,2014-02-18,N,2024-03-16 16:44:15
294,MX-2014-DL1333026-41884,2014-09-02,N,2024-03-16 16:44:15
295,MX-2013-LS1723082-41368,2013-04-04,N,2024-03-16 16:44:15
296,MX-2013-LS1723082-41368,2013-04-04,N,2024-03-16 16:44:15
297,MX-2013-LS1723082-41368,2013-04-04,N,2024-03-16 16:44:15
298,MX-2013-RB1979531-41314,2013-02-09,N,2024-03-16 16:44:15
299,MX-2014-BS113805-41947,2014-11-04,N,2024-03-16 16:44:15
300,US-2014-JR1570055-41983,2014-12-10,N,2024-03-16 16:44:15
301,US-2013-DR1288018-41578,2013-10-31,N,2024-03-16 16:44:15
302,US-2013-DR1288018-41578,2013-10-31,N,2024-03-16 16:44:15
303,MX-2015-TB2128082-42293,2015-10-16,N,2024-03-16 16:44:15
304,MX-2015-TB2128082-42293,2015-10-16,N,2024-03-16 16:44:15
305,MX-2015-PB1915028-42309,2015-11-01,N,2024-03-16 16:44:15
306,MX-2015-PB1915028-42309,2015-11-01,N,2024-03-16 16:44:15
307,MX-2014-JG1531039-41816,2014-06-26,N,2024-03-16 16:44:15
308,MX-2014-JG1531039-41816,2014-06-26,N,2024-03-16 16:44:15
309,MX-2012-CA1231082-41165,2012-09-13,N,2024-03-16 16:44:15
310,MX-2012-CA1231082-41165,2012-09-13,N,2024-03-16 16:44:15
311,MX-2012-CA1231082-41165,2012-09-13,N,2024-03-16 16:44:15
312,MX-2012-CA1231082-41165,2012-09-13,N,2024-03-16 16:44:15
313,US-2015-PJ1901598-42273,2015-09-26,N,2024-03-16 16:44:15
314,US-2015-PJ1901598-42273,2015-09-26,N,2024-03-16 16:44:15
315,US-2015-PJ1901598-42273,2015-09-26,N,2024-03-16 16:44:15
316,US-2015-PJ1901598-42273,2015-09-26,N,2024-03-16 16:44:15
317,MX-2015-CR1282093-42305,2015-10-28,N,2024-03-16 16:44:15
318,MX-2015-CR1282093-42305,2015-10-28,N,2024-03-16 16:44:15
319,MX-2015-CR1282093-42305,2015-10-28,N,2024-03-16 16:44:15
320,US-2013-Dp13240143-41381,2013-04-17,N,2024-03-16 16:44:15
321,US-2012-SV2093555-41082,2012-06-22,N,2024-03-16 16:44:15
322,MX-2015-LW1699093-42346,2015-12-08,N,2024-03-16 16:44:15
323,MX-2015-NF1859539-42209,2015-07-24,Y,2024-03-16 16:44:15
324,MX-2012-MC1813082-41227,2012-11-14,N,2024-03-16 16:44:15
325,MX-2012-MC1813082-41227,2012-11-14,N,2024-03-16 16:44:15
326,MX-2012-MC1813082-41227,2012-11-14,N,2024-03-16 16:44:15
327,US-2015-SG2008054-42366,2015-12-28,N,2024-03-16 16:44:15
328,MX-2014-PG1889551-41794,2014-06-04,N,2024-03-16 16:44:15
329,MX-2014-PG1889551-41794,2014-06-04,N,2024-03-16 16:44:15
330,MX-2014-PG1889551-41794,2014-06-04,N,2024-03-16 16:44:15
331,US-2013-NK1849098-41349,2013-03-16,N,2024-03-16 16:44:15
332,MX-2012-FA1423018-41199,2012-10-17,N,2024-03-16 16:44:15
333,MX-2012-FA1423018-41199,2012-10-17,N,2024-03-16 16:44:15
334,MX-2015-SA2083082-42201,2015-07-16,N,2024-03-16 16:44:15
335,MX-2014-CS1246051-41948,2014-11-05,N,2024-03-16 16:44:15
336,US-2014-SH2063555-41935,2014-10-23,N,2024-03-16 16:44:15
337,US-2014-SH2063555-41935,2014-10-23,N,2024-03-16 16:44:15
338,US-2014-MC175905-41845,2014-07-25,N,2024-03-16 16:44:15
339,MX-2014-MF1825018-41762,2014-05-03,N,2024-03-16 16:44:15
340,MX-2014-MF1825018-41762,2014-05-03,N,2024-03-16 16:44:15
341,MX-2014-MF1825018-41762,2014-05-03,N,2024-03-16 16:44:15
342,MX-2012-DE1325582-41266,2012-12-23,N,2024-03-16 16:44:15
343,MX-2013-TC2098018-41349,2013-03-16,N,2024-03-16 16:44:15
344,MX-2013-TC2098018-41349,2013-03-16,N,2024-03-16 16:44:15
345,MX-2013-TC2098018-41349,2013-03-16,N,2024-03-16 16:44:15
346,MX-2015-AG1030082-42367,2015-12-29,N,2024-03-16 16:44:15
347,MX-2015-AG1030082-42367,2015-12-29,N,2024-03-16 16:44:15
348,US-2012-DV1304555-41165,2012-09-13,N,2024-03-16 16:44:15
349,US-2012-DV1304555-41165,2012-09-13,N,2024-03-16 16:44:15
350,MX-2013-RA1928518-41335,2013-03-02,N,2024-03-16 16:44:15
351,US-2015-AG10330143-42167,2015-06-12,N,2024-03-16 16:44:15
352,US-2015-AG10330143-42167,2015-06-12,N,2024-03-16 16:44:15
353,US-2015-AG10330143-42167,2015-06-12,N,2024-03-16 16:44:15
354,US-2015-AG10330143-42167,2015-06-12,N,2024-03-16 16:44:15
355,US-2015-AG10330143-42167,2015-06-12,N,2024-03-16 16:44:15
356,US-2015-AG10330143-42167,2015-06-12,N,2024-03-16 16:44:15
357,US-2014-AA10375101-41818,2014-06-28,N,2024-03-16 16:44:15
358,US-2014-AA10375101-41818,2014-06-28,N,2024-03-16 16:44:15
359,US-2014-AA10375101-41818,2014-06-28,N,2024-03-16 16:44:15
360,US-2014-AA10375101-41818,2014-06-28,N,2024-03-16 16:44:15
361,MX-2013-SC2030593-41571,2013-10-24,N,2024-03-16 16:44:15
